OBJECT_ID,OBJECT_NAME,NORAD_CAT_ID,COUNTRY,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS_SIZE,RCSVALUE,LAUNCH,COMMENT
"1999-025CFD","FENGYUN 1C DEB","31754","PRC","100.80","99.09","841","752","SMALL","0","1999-05-10",""
"1999-025CFC","FENGYUN 1C DEB","31753","PRC","101.72","98.98","959","722","SMALL","0","1999-05-10",""
"1999-025CFB","FENGYUN 1C DEB","31752","PRC","104.42","98.90","1264","670","SMALL","0","1999-05-10",""
"1999-025CFA","FENGYUN 1C DEB","31751","PRC","100.20","98.87","816","720","SMALL","0","1999-05-10",""
"1999-025CEZ","FENGYUN 1C DEB","31750","PRC","99.53","98.74","814","658","SMALL","0","1999-05-10",""
"1999-025CEV","FENGYUN 1C DEB","31746","PRC","100.60","98.71","819","755","SMALL","0","1999-05-10",""
"1999-025CEU","FENGYUN 1C DEB","31745","PRC","104.01","96.74","1297","599","SMALL","0","1999-05-10",""
"1999-025CET","FENGYUN 1C DEB","31744","PRC","103.70","99.46","1233","634","SMALL","0","1999-05-10",""
"1999-025CES","FENGYUN 1C DEB","31743","PRC","101.74","99.18","870","813","SMALL","0","1999-05-10",""
"1999-025CER","FENGYUN 1C DEB","31742","PRC","100.69","98.77","853","729","SMALL","0","1999-05-10",""
"1999-025CEQ","FENGYUN 1C DEB","31741","PRC","101.46","99.12","975","680","SMALL","0","1999-05-10",""
"1999-025CEP","FENGYUN 1C DEB","31740","PRC","100.99","99.80","828","783","SMALL","0","1999-05-10",""
"1999-025CEN","FENGYUN 1C DEB","31739","PRC","101.55","99.03","925","739","SMALL","0","1999-05-10",""
"1999-025CEM","FENGYUN 1C DEB","31738","PRC","104.75","99.61","1230","736","SMALL","0","1999-05-10",""
"1999-025CEL","FENGYUN 1C DEB","31737","PRC","99.05","98.27","845","581","SMALL","0","1999-05-10",""
"1999-025CEK","FENGYUN 1C DEB","31736","PRC","101.93","98.88","859","842","SMALL","0","1999-05-10",""
"1999-025CEJ","FENGYUN 1C DEB","31735","PRC","100.63","98.66","840","737","SMALL","0","1999-05-10",""
"1999-025CEH","FENGYUN 1C DEB","31734","PRC","101.11","98.63","890","732","SMALL","0","1999-05-10",""
"1999-025CEG","FENGYUN 1C DEB","31733","PRC","97.44","99.08","722","551","SMALL","0","1999-05-10",""
"1999-025CEF","FENGYUN 1C DEB","31732","PRC","102.17","98.90","891","832","SMALL","0","1999-05-10",""
"1999-025CEE","FENGYUN 1C DEB","31731","PRC","101.50","99.34","840","819","SMALL","0","1999-05-10",""
"1999-025CEC","FENGYUN 1C DEB","31729","PRC","102.62","99.25","945","819","SMALL","0","1999-05-10",""
"1999-025CEA","FENGYUN 1C DEB","31727","PRC","101.76","98.96","876","808","SMALL","0","1999-05-10",""
"1999-025CDZ","FENGYUN 1C DEB","31726","PRC","102.64","99.05","1071","697","SMALL","0","1999-05-10",""
"1999-025CDY","FENGYUN 1C DEB","31725","PRC","113.19","99.18","1927","819","SMALL","0","1999-05-10",""
"1999-025CDX","FENGYUN 1C DEB","31724","PRC","101.78","97.91","1002","684","SMALL","0","1999-05-10",""
"1999-025CDW","FENGYUN 1C DEB","31723","PRC","103.28","97.83","1018","810","SMALL","0","1999-05-10",""
"1999-025CDV","FENGYUN 1C DEB","31722","PRC","99.81","101.96","764","734","SMALL","0","1999-05-10",""
"1999-025CDU","FENGYUN 1C DEB","31721","PRC","105.10","99.50","1241","758","SMALL","0","1999-05-10",""
"1999-025CDT","FENGYUN 1C DEB","31720","PRC","99.15","99.09","815","621","SMALL","0","1999-05-10",""
"1999-025CDS","FENGYUN 1C DEB","31719","PRC","104.40","97.55","1123","809","SMALL","0","1999-05-10",""
"1999-025CDR","FENGYUN 1C DEB","31718","PRC","96.61","96.68","637","556","SMALL","0","1999-05-10",""
"1999-025CDQ","FENGYUN 1C DEB","31717","PRC","103.40","96.93","1071","768","SMALL","0","1999-05-10",""
"1999-025CDP","FENGYUN 1C DEB","31716","PRC","103.39","98.56","1025","813","SMALL","0","1999-05-10",""
"1999-025CDN","FENGYUN 1C DEB","31715","PRC","100.56","99.23","959","611","SMALL","0","1999-05-10",""
"1999-025CDM","FENGYUN 1C DEB","31714","PRC","101.33","99.04","866","777","SMALL","0","1999-05-10",""
"1999-025CDJ","FENGYUN 1C DEB","31711","PRC","96.42","99.05","631","543","SMALL","0","1999-05-10",""
"1999-025CDH","FENGYUN 1C DEB","31710","PRC","95.54","98.97","615","475","SMALL","0","1999-05-10",""
"1999-025CDG","FENGYUN 1C DEB","31709","PRC","102.64","98.04","1021","746","SMALL","0","1999-05-10",""
"2007-027C","USA 194 DEB","31708","US","","","","","","0","2007-06-15","NO ELEMENTS AVAILABLE"
"1983-008K","OPS 0252 DEB","31707","US","","","","","","0","1983-02-09","NO ELEMENTS AVAILABLE"
"1992-086R","USA 89 R/B DEB","31706","US","","","","","","0","1992-12-02","NO ELEMENTS AVAILABLE"
"1992-086Q","USA 89 R/B DEB","31705","US","","","","","","0","1992-12-02","NO ELEMENTS AVAILABLE"
"1996-029Q","USA 119 DEB","31704","US","","","","","","0","1996-05-12","NO ELEMENTS AVAILABLE"
"1996-029P","USA 123 DEB","31703","US","","","","","","0","1996-05-12","NO ELEMENTS AVAILABLE"
"2007-027B","ATLAS 5 CENTAUR R/B","31702","US","","","","","","0","2007-06-15","NO ELEMENTS AVAILABLE"
"2007-027A","USA 194","31701","US","","","","","","0","2007-06-15","NO ELEMENTS AVAILABLE"
"2007-026B","SL-24 R/B","31699","CIS","99.92","97.50","1004","506","LARGE","0","2007-06-15",""
"2007-026A","TERRA SAR X","31698","GER","94.79","97.44","510","507","LARGE","0","2007-06-15",""
"1999-025CDE","FENGYUN 1C DEB","31696","PRC","103.95","97.82","1058","832","SMALL","0","1999-05-10",""
"1999-025CDD","FENGYUN 1C DEB","31695","PRC","99.84","98.59","942","560","SMALL","0","1999-05-10",""
"1999-025CDA","FENGYUN 1C DEB","31692","PRC","103.29","99.16","1000","829","SMALL","0","1999-05-10",""
"1999-025CCZ","FENGYUN 1C DEB","31691","PRC","102.24","99.05","920","810","SMALL","0","1999-05-10",""
"1999-025CCY","FENGYUN 1C DEB","31690","PRC","99.81","98.82","770","730","SMALL","0","1999-05-10",""
"1999-025CCW","FENGYUN 1C DEB","31688","PRC","102.77","99.28","939","840","SMALL","0","1999-05-10",""
"1999-025CCV","FENGYUN 1C DEB","31687","PRC","101.29","98.94","824","815","SMALL","0","1999-05-10",""
"1999-025CCU","FENGYUN 1C DEB","31686","PRC","99.92","98.50","1036","473","SMALL","0","1999-05-10",""
"1999-025CCT","FENGYUN 1C DEB","31685","PRC","102.21","99.06","875","852","SMALL","0","1999-05-10",""
"1999-025CCS","FENGYUN 1C DEB","31684","PRC","102.20","99.05","904","822","SMALL","0","1999-05-10",""
"1999-025CCR","FENGYUN 1C DEB","31683","PRC","99.92","98.76","807","702","SMALL","0","1999-05-10",""
"1999-025CCQ","FENGYUN 1C DEB","31682","PRC","98.99","98.72","735","685","SMALL","0","1999-05-10",""
"1999-025CCN","FENGYUN 1C DEB","31680","PRC","97.68","99.84","774","521","SMALL","0","1999-05-10",""
"1999-025CCM","FENGYUN 1C DEB","31679","PRC","99.82","98.97","803","696","SMALL","0","1999-05-10",""
"1999-025CCL","FENGYUN 1C DEB","31678","PRC","100.94","98.96","1054","553","SMALL","0","1999-05-10",""
"1999-025CCK","FENGYUN 1C DEB","31677","PRC","101.99","99.06","873","833","SMALL","0","1999-05-10",""
"1999-025CCJ","FENGYUN 1C DEB","31676","PRC","108.17","98.60","1454","831","SMALL","0","1999-05-10",""
"1999-025CCH","FENGYUN 1C DEB","31675","PRC","102.22","98.45","963","764","SMALL","0","1999-05-10",""
"1999-025CCG","FENGYUN 1C DEB","31674","PRC","101.58","98.87","860","807","SMALL","0","1999-05-10",""
"1999-025CCF","FENGYUN 1C DEB","31673","PRC","100.85","99.31","893","704","SMALL","0","1999-05-10",""
"1999-025CCE","FENGYUN 1C DEB","31672","PRC","101.15","98.84","927","699","SMALL","0","1999-05-10",""
"1999-025CCD","FENGYUN 1C DEB","31671","PRC","102.80","99.19","965","817","SMALL","0","1999-05-10",""
"1999-025CCC","FENGYUN 1C DEB","31670","PRC","105.73","98.43","1226","831","SMALL","0","1999-05-10",""
"1999-025CCA","FENGYUN 1C DEB","31668","PRC","99.43","96.55","800","663","SMALL","0","1999-05-10",""
"1999-025CBZ","FENGYUN 1C DEB","31667","PRC","101.38","98.90","863","786","SMALL","0","1999-05-10",""
"1999-025CBY","FENGYUN 1C DEB","31666","PRC","100.48","98.71","824","739","SMALL","0","1999-05-10",""
"1999-025CBX","FENGYUN 1C DEB","31665","PRC","104.57","98.47","1121","827","SMALL","0","1999-05-10",""
"1999-025CBW","FENGYUN 1C DEB","31664","PRC","102.36","98.88","965","776","SMALL","0","1999-05-10",""
"1999-025CBV","FENGYUN 1C DEB","31663","PRC","98.25","98.89","831","518","SMALL","0","1999-05-10",""
"1999-025CBU","FENGYUN 1C DEB","31662","PRC","102.61","98.97","917","847","SMALL","0","1999-05-10",""
"1999-025CBT","FENGYUN 1C DEB","31661","PRC","102.01","99.06","904","803","SMALL","0","1999-05-10",""
"1999-025CBS","FENGYUN 1C DEB","31660","PRC","101.41","98.72","907","744","SMALL","0","1999-05-10",""
"1999-025CBR","FENGYUN 1C DEB","31659","PRC","98.52","99.04","816","560","SMALL","0","1999-05-10",""
"1999-025CBQ","FENGYUN 1C DEB","31658","PRC","104.39","98.15","1160","772","SMALL","0","1999-05-10",""
"1999-025CBP","FENGYUN 1C DEB","31657","PRC","104.31","102.24","1099","825","SMALL","0","1999-05-10",""
"1999-025CBN","FENGYUN 1C DEB","31656","PRC","101.32","99.21","846","797","SMALL","0","1999-05-10",""
"1999-025CBM","FENGYUN 1C DEB","31655","PRC","106.90","99.29","1330","836","SMALL","0","1999-05-10",""
"1999-025CBL","FENGYUN 1C DEB","31654","PRC","94.64","97.55","552","450","SMALL","0","1999-05-10",""
"1999-025CBK","FENGYUN 1C DEB","31653","PRC","100.28","96.66","851","693","SMALL","0","1999-05-10",""
"1999-025CBJ","FENGYUN 1C DEB","31652","PRC","99.93","95.93","851","660","SMALL","0","1999-05-10",""
"1999-025CBG","FENGYUN 1C DEB","31650","PRC","100.61","95.22","961","613","SMALL","0","1999-05-10",""
"1999-025CBF","FENGYUN 1C DEB","31649","PRC","105.84","98.20","1245","823","SMALL","0","1999-05-10",""
"1999-025CBE","FENGYUN 1C DEB","31648","PRC","103.26","102.82","975","850","SMALL","0","1999-05-10",""
"1999-025CBD","FENGYUN 1C DEB","31647","PRC","102.33","98.06","999","739","SMALL","0","1999-05-10",""
"1999-025CBC","FENGYUN 1C DEB","31646","PRC","102.13","99.00","885","835","SMALL","0","1999-05-10",""
"1999-025CBA","FENGYUN 1C DEB","31644","PRC","99.60","98.59","891","588","SMALL","0","1999-05-10",""
"1999-025CAZ","FENGYUN 1C DEB","31643","PRC","103.06","98.35","977","830","SMALL","0","1999-05-10",""
"1999-025CAY","FENGYUN 1C DEB","31642","PRC","100.79","98.65","887","705","SMALL","0","1999-05-10",""
"1999-025CAW","FENGYUN 1C DEB","31640","PRC","96.41","99.25","716","457","SMALL","0","1999-05-10",""
"1999-025CAV","FENGYUN 1C DEB","31639","PRC","104.03","98.77","1068","830","SMALL","0","1999-05-10",""
"1999-025CAT","FENGYUN 1C DEB","31637","PRC","101.04","99.10","849","766","SMALL","0","1999-05-10",""
"1999-025CAS","FENGYUN 1C DEB","31636","PRC","95.50","98.86","658","428","SMALL","0","1999-05-10",""
"1999-025CAR","FENGYUN 1C DEB","31635","PRC","100.58","99.44","823","750","SMALL","0","1999-05-10",""
"1999-025CAQ","FENGYUN 1C DEB","31634","PRC","103.42","99.29","988","852","SMALL","0","1999-05-10",""
"1999-025CAP","FENGYUN 1C DEB","31633","PRC","102.79","99.05","940","841","SMALL","0","1999-05-10",""
"1999-025CAN","FENGYUN 1C DEB","31632","PRC","99.26","99.03","822","625","SMALL","0","1999-05-10",""
"1999-025CAM","FENGYUN 1C DEB","31631","PRC","102.67","99.31","1024","747","SMALL","0","1999-05-10",""
"1999-025CAL","FENGYUN 1C DEB","31630","PRC","98.87","97.90","933","476","SMALL","0","1999-05-10",""
"1999-025CAK","FENGYUN 1C DEB","31629","PRC","103.32","102.15","1012","820","SMALL","0","1999-05-10",""
"1999-025CAJ","FENGYUN 1C DEB","31628","PRC","104.75","102.28","1120","845","SMALL","0","1999-05-10",""
"1999-025CAH","FENGYUN 1C DEB","31627","PRC","101.23","98.80","862","772","SMALL","0","1999-05-10",""
"1999-025CAG","FENGYUN 1C DEB","31626","PRC","100.78","101.31","817","774","SMALL","0","1999-05-10",""
"1999-025CAF","FENGYUN 1C DEB","31625","PRC","99.23","98.83","834","610","SMALL","0","1999-05-10",""
"1999-025CAE","FENGYUN 1C DEB","31624","PRC","100.00","99.67","800","717","SMALL","0","1999-05-10",""
"1999-025CAD","FENGYUN 1C DEB","31623","PRC","104.33","97.63","1108","818","SMALL","0","1999-05-10",""
"1999-025CAC","FENGYUN 1C DEB","31622","PRC","101.61","98.99","851","819","SMALL","0","1999-05-10",""
"1999-025CAA","FENGYUN 1C DEB","31620","PRC","101.77","99.04","864","821","SMALL","0","1999-05-10",""
"1999-025BZZ","FENGYUN 1C DEB","31619","PRC","102.09","99.12","1052","663","SMALL","0","1999-05-10",""
"1999-025BZY","FENGYUN 1C DEB","31618","PRC","101.63","99.39","955","716","SMALL","0","1999-05-10",""
"1999-025BZX","FENGYUN 1C DEB","31617","PRC","100.00","96.71","856","662","SMALL","0","1999-05-10",""
"1999-025BZW","FENGYUN 1C DEB","31616","PRC","100.13","96.59","841","687","SMALL","0","1999-05-10",""
"1999-025BZV","FENGYUN 1C DEB","31615","PRC","102.80","99.12","1071","711","SMALL","0","1999-05-10",""
"1999-025BZU","FENGYUN 1C DEB","31614","PRC","101.07","98.98","857","762","SMALL","0","1999-05-10",""
"1999-025BZT","FENGYUN 1C DEB","31613","PRC","106.25","98.43","1325","780","SMALL","0","1999-05-10",""
"1999-025BZS","FENGYUN 1C DEB","31612","PRC","97.26","100.39","755","500","SMALL","0","1999-05-10",""
"1999-025BZR","FENGYUN 1C DEB","31611","PRC","100.52","98.97","864","703","SMALL","0","1999-05-10",""
"1999-025BZP","FENGYUN 1C DEB","31609","PRC","102.99","99.14","973","827","SMALL","0","1999-05-10",""
"1999-025BZN","FENGYUN 1C DEB","31608","PRC","98.89","98.59","865","546","SMALL","0","1999-05-10",""
"2007-025A","OFEQ 7","31601","ISRA","","","","","","0","2007-06-10","NO ELEMENTS AVAILABLE"
"2007-023A","SKYMED 1","31598","IT","97.16","97.89","624","621","LARGE","0","2007-06-08",""
"1999-057PR","CBERS 1 DEB","31594","CHBZ","98.58","98.36","696","685","SMALL","0","1999-10-14",""
"1999-057PN","CBERS 1 DEB","31591","CHBZ","98.26","98.33","682","669","SMALL","0","1999-10-14",""
"1999-057PL","CBERS 1 DEB","31589","CHBZ","97.75","98.27","664","639","SMALL","0","1999-10-14",""
"1999-057PE","CBERS 1 DEB","31583","CHBZ","99.17","98.39","720","718","SMALL","0","1999-10-14",""
"1999-057PD","CBERS 1 DEB","31582","CHBZ","96.10","98.22","575","568","SMALL","0","1999-10-14",""
"1999-057PC","CBERS 1 DEB","31581","CHBZ","95.64","98.23","553","546","SMALL","0","1999-10-14",""
"1966-040AR","NIMBUS 2 DEB","31579","US","107.39","100.51","1140","1072","SMALL","0","1966-05-15",""
"2007-021A","EUTE 8A (SINOSAT 3)","31577","EUTE","1464.37","3.36","36351","36326","LARGE","0","2007-05-31",""
"2007-020F","GLOBALSTAR M071","31576","GLOB","114.05","52.01","1412","1412","LARGE","0","2007-05-29",""
"2007-020D","GLOBALSTAR M072","31574","GLOB","114.18","52.01","1418","1418","LARGE","0","2007-05-29",""
"2007-020C","GLOBALSTAR M069","31573","GLOB","114.02","52.00","1411","1410","LARGE","0","2007-05-29",""
"2007-020A","GLOBALSTAR M065","31571","GLOB","114.08","51.99","1414","1413","LARGE","0","2007-05-29",""
"1999-025BZM","FENGYUN 1C DEB","31570","PRC","103.14","102.60","1046","768","SMALL","0","1999-05-10",""
"1999-025BZL","FENGYUN 1C DEB","31569","PRC","104.45","102.62","1121","816","SMALL","0","1999-05-10",""
"1999-025BZK","FENGYUN 1C DEB","31568","PRC","103.88","102.09","1053","831","SMALL","0","1999-05-10",""
"1999-025BZJ","FENGYUN 1C DEB","31567","PRC","104.82","102.32","1145","827","SMALL","0","1999-05-10",""
"1999-025BZH","FENGYUN 1C DEB","31566","PRC","101.67","98.94","860","816","SMALL","0","1999-05-10",""
"1999-025BZG","FENGYUN 1C DEB","31565","PRC","102.41","100.73","933","812","SMALL","0","1999-05-10",""
"1999-025BZF","FENGYUN 1C DEB","31564","PRC","96.88","98.76","612","606","SMALL","0","1999-05-10",""
"1999-025BZE","FENGYUN 1C DEB","31563","PRC","99.23","98.90","823","621","SMALL","0","1999-05-10",""
"1999-025BZD","FENGYUN 1C DEB","31562","PRC","100.68","99.22","839","743","SMALL","0","1999-05-10",""
"1999-025BZC","FENGYUN 1C DEB","31561","PRC","102.88","99.00","939","851","SMALL","0","1999-05-10",""
"1999-025BZB","FENGYUN 1C DEB","31560","PRC","101.37","98.94","912","735","SMALL","0","1999-05-10",""
"1999-025BZA","FENGYUN 1C DEB","31559","PRC","100.15","98.90","827","704","SMALL","0","1999-05-10",""
"1999-025BYZ","FENGYUN 1C DEB","31558","PRC","100.39","98.80","936","618","SMALL","0","1999-05-10",""
"1999-025BYY","FENGYUN 1C DEB","31557","PRC","100.35","98.43","908","642","SMALL","0","1999-05-10",""
"1999-025BYW","FENGYUN 1C DEB","31555","PRC","101.30","99.14","969","671","SMALL","0","1999-05-10",""
"1999-025BYV","FENGYUN 1C DEB","31554","PRC","101.59","98.98","879","788","SMALL","0","1999-05-10",""
"1999-025BYU","FENGYUN 1C DEB","31553","PRC","101.90","98.98","875","822","SMALL","0","1999-05-10",""
"1999-025BYT","FENGYUN 1C DEB","31552","PRC","102.10","98.54","963","753","SMALL","0","1999-05-10",""
"1999-025BYS","FENGYUN 1C DEB","31551","PRC","102.10","98.85","924","792","SMALL","0","1999-05-10",""
"1999-025BYR","FENGYUN 1C DEB","31550","PRC","100.70","98.56","948","636","SMALL","0","1999-05-10",""
"1999-025BYQ","FENGYUN 1C DEB","31549","PRC","99.14","99.09","741","694","SMALL","0","1999-05-10",""
"1999-025BYP","FENGYUN 1C DEB","31548","PRC","99.60","99.39","819","661","SMALL","0","1999-05-10",""
"1999-025BYN","FENGYUN 1C DEB","31547","PRC","102.17","99.02","909","814","SMALL","0","1999-05-10",""
"1999-025BYM","FENGYUN 1C DEB","31546","PRC","103.09","98.22","1034","775","SMALL","0","1999-05-10",""
"1999-025BYL","FENGYUN 1C DEB","31545","PRC","100.47","98.99","853","709","SMALL","0","1999-05-10",""
"1999-025BYK","FENGYUN 1C DEB","31544","PRC","102.26","99.11","890","841","SMALL","0","1999-05-10",""
"1999-025BYH","FENGYUN 1C DEB","31542","PRC","102.04","98.98","894","817","SMALL","0","1999-05-10",""
"1999-025BYG","FENGYUN 1C DEB","31541","PRC","99.45","98.95","813","651","SMALL","0","1999-05-10",""
"1999-025BYF","FENGYUN 1C DEB","31540","PRC","99.69","99.01","912","575","SMALL","0","1999-05-10",""
"1999-025BYE","FENGYUN 1C DEB","31539","PRC","96.32","99.05","597","567","SMALL","0","1999-05-10",""
"1999-025BYD","FENGYUN 1C DEB","31538","PRC","100.44","98.40","824","735","SMALL","0","1999-05-10",""
"1999-025BYC","FENGYUN 1C DEB","31537","PRC","104.65","99.08","1361","595","SMALL","0","1999-05-10",""
"1999-025BYB","FENGYUN 1C DEB","31536","PRC","101.63","98.18","1145","527","SMALL","0","1999-05-10",""
"1999-025BYA","FENGYUN 1C DEB","31535","PRC","101.35","98.08","893","752","SMALL","0","1999-05-10",""
"1999-025BXZ","FENGYUN 1C DEB","31534","PRC","100.91","98.95","814","789","SMALL","0","1999-05-10",""
"1999-025BXY","FENGYUN 1C DEB","31533","PRC","101.15","98.96","863","763","SMALL","0","1999-05-10",""
"1999-025BXX","FENGYUN 1C DEB","31532","PRC","101.37","99.18","923","724","SMALL","0","1999-05-10",""
"1999-025BXW","FENGYUN 1C DEB","31531","PRC","101.22","98.72","1021","612","SMALL","0","1999-05-10",""
"1999-025BXV","FENGYUN 1C DEB","31530","PRC","99.69","99.37","819","669","SMALL","0","1999-05-10",""
"1999-025BXU","FENGYUN 1C DEB","31529","PRC","101.50","98.97","867","792","SMALL","0","1999-05-10",""
"1999-025BXS","FENGYUN 1C DEB","31527","PRC","108.97","98.89","1523","835","SMALL","0","1999-05-10",""
"1999-025BXR","FENGYUN 1C DEB","31526","PRC","100.41","99.19","857","699","SMALL","0","1999-05-10",""
"1999-025BXP","FENGYUN 1C DEB","31524","PRC","102.63","99.22","1093","673","SMALL","0","1999-05-10",""
"1999-025BXN","FENGYUN 1C DEB","31523","PRC","101.87","99.08","875","819","SMALL","0","1999-05-10",""
"1999-025BXM","FENGYUN 1C DEB","31522","PRC","102.85","99.03","928","859","SMALL","0","1999-05-10",""
"1999-025BXL","FENGYUN 1C DEB","31521","PRC","100.22","98.72","825","713","SMALL","0","1999-05-10",""
"1999-025BXK","FENGYUN 1C DEB","31520","PRC","100.69","98.89","792","790","SMALL","0","1999-05-10",""
"1999-025BXJ","FENGYUN 1C DEB","31519","PRC","101.50","98.74","871","789","SMALL","0","1999-05-10",""
"1999-025BXH","FENGYUN 1C DEB","31518","PRC","102.36","99.17","941","800","SMALL","0","1999-05-10",""
"1999-025BXG","FENGYUN 1C DEB","31517","PRC","99.80","99.29","812","685","SMALL","0","1999-05-10",""
"1999-025BXF","FENGYUN 1C DEB","31516","PRC","101.38","98.79","939","709","SMALL","0","1999-05-10",""
"1999-025BXE","FENGYUN 1C DEB","31515","PRC","102.59","99.04","927","836","SMALL","0","1999-05-10",""
"1999-025BXD","FENGYUN 1C DEB","31514","PRC","102.27","99.23","911","822","SMALL","0","1999-05-10",""
"1999-025BXC","FENGYUN 1C DEB","31513","PRC","101.87","98.99","873","821","SMALL","0","1999-05-10",""
"1999-025BXB","FENGYUN 1C DEB","31512","PRC","100.35","98.79","892","659","SMALL","0","1999-05-10",""
"1999-025BXA","FENGYUN 1C DEB","31511","PRC","101.90","98.99","944","753","SMALL","0","1999-05-10",""
"1999-025BWZ","FENGYUN 1C DEB","31510","PRC","101.45","98.74","856","799","SMALL","0","1999-05-10",""
"1999-025BWY","FENGYUN 1C DEB","31509","PRC","104.02","98.88","1114","783","SMALL","0","1999-05-10",""
